url,summary,summary_toke,assignments
http://www.indeed.com/viewjob?jk=43661b856e9926c4&qd=fhAMXzc2yJWlCKOn1GjS8Iam1JbkCyz7seT6sktiBgdoJdztM0rN7VzYtcK4tnEqFW5m3645mPTQFM5r4O4T1jBts0E67ZDOTFzZfnVoJ-M40X9RqMmoWy146cYiCabl&indpubnum=2818745629107228&chnl=scraper&atk=1a3f0gcd6b8t79c4,"Interface with the customer. Lead small development team. Code!! Deploy and integrate our products on government cloud baselines. Ensure product success by ensuring client success. Help improve engineering practices. Continuously improve product efficiency and ease of use. Further our products competitiveness by adding strategic features. Help manage the products brand. NoSQL (Accumulo, MongoDB) Hadoop based cloud baseline Semantics and Data Science NLP / Machine Learning / Analytics HTML5 / JavaScript Visualization Linux, Java based dev environment U.S. citizenship Excellent Java skills 7+ years in development roles Previous experience in relevant technologies (NoSQL, Hadoop, Analytics) Active / inactive security clearance (or willing to get clearance) Java Development: 7 years",interfac with the custom lead small develop team code deploy and integr our product govern cloud baselin ensur product success ensur client success help improv engin practic continu improv product effici and eas use further our product competit ad strateg featur help manag the product brand nosql accumulo mongodb hadoop base cloud baselin semant and data scienc nlp machin learn analyt html5 javascript visual linux java base dev environ u.s. citizenship excel java skill year develop role previous experi relev technolog nosql hadoop analyt activ inact secur clearanc will get clearanc java develop year,2
http://www.indeed.com/viewjob?jk=095ad93ad905000e&qd=fhAMXzc2yJWlCKOn1GjS8Iam1JbkCyz7seT6sktiBgdoJdztM0rN7VzYtcK4tnEqFW5m3645mPTQFM5r4O4T1jBts0E67ZDOTFzZfnVoJ-M40X9RqMmoWy146cYiCabl&indpubnum=2818745629107228&chnl=scraper&atk=1a3f0gcd6b8t79c4,"Interact with project managers, vulnerability researchers and development engineers to verify and validate documented procedures.
 Design, develop, and deploy automated tests in a continuous build environment
 Use system tools to see what artifacts are left on the system (logs, crash dumps on failure, etc.)
 Go beyond testing web applications and can dig down into process handles and network connections
 Command of a scripting language (Ruby, Python, etc.) and ability to write automated tests scripts and tools
 Experience with automated build / continuous-integration systems like Jenkins
 Familiarity with SQL, databases such as ElasticSearch, PostgreSQL, AWS S3, and data driven automated tests
 Comfortable with modern systems development life cycle processes including agile methodologies
 Experience with reverse engineering and binary analysis tools
 Experience configuring multiple operating systems on a wide range of platforms (Windows/Linux/Mobile) on bare metal and within a virtual environment
 Ability to design, document and install virtual servers, network infrastructure, and replicate testing environments
 Experience with SVN or GIT code repositories (or similar)
 Demonstrated analytical and problem solving skills
 Attention to detail and ability to write good documentation
 Interest in fast-paced rapidly evolving environment
 Excellent communication skills
",interact with project manag vulner research and develop engin verifi and valid document procedur design develop and deploy autom test continu build environ use system tool see what artifact are left the system log crash dump failur etc beyond test web applic and can dig down into process handl and network connect command script languag rubi python etc and abil write autom test script and tool experi with autom build continuous-integr system like jenkin familiar with sql databas such elasticsearch postgresql aw and data driven autom test comfort with modern system develop life cycl process includ agil methodolog experi with revers engin and binari analysi tool experi configur multipl oper system wide rang platform windows/linux/mobil bare metal and within virtual environ abil design document and instal virtual server network infrastructur and replic test environ experi with svn git code repositori similar demonstr analyt and problem solv skill attent detail and abil write good document interest fast-pac rapid evolv environ excel communic skill,2
http://www.indeed.com/viewjob?jk=15434698c6692214&qd=fhAMXzc2yJWlCKOn1GjS8Iam1JbkCyz7seT6sktiBgeT09tkFJzRbqx52zJrS2ijiooA8QRx1dhGljGcrEGSAuWH4vWYX_11Os8DyWc18q2ptQI94s5DsPOzRyYMc52A&indpubnum=2818745629107228&chnl=scraper&atk=1a3f0gd1gbqlpcqp,"Build and maintain Duolingos data pipeline
 Process billions of events from various sources reliably and efficiently
 Build dashboards of KPIs
 Provide data to all teams within the organization (Product, Engineering, Marketing, BizDev, QA)  Experience building Big Data pipelines
 Experience building reliable production software
 Exceptional communication and presentation skills
 B.S. in Computer Science or a related field  Experience with ETL tools
 Experience with Hadoop, Kafka and other Big Data tools (HP Vertica, Amazon Redshift, etc.)
 Experience with BI tools (Tableau, Chart.io, etc.)
 Familiarity with Data Science techniques (statistics and machine learning)
",build and maintain duolingo data pipelin process billion event from various sourc reliabl and effici build dashboard kpis provid data all team within the organ product engin market bizdev experi build big data pipelin experi build reliabl product softwar except communic and present skill b.s comput scienc relat field experi with etl tool experi with hadoop kafka and other big data tool vertica amazon redshift etc experi with tool tableau chart.io etc familiar with data scienc techniqu statist and machin learn,2
http://www.indeed.com/viewjob?jk=39d66a74e8f62bc8&qd=fhAMXzc2yJWlCKOn1GjS8Iam1JbkCyz7seT6sktiBgcHSW6ZuA0HUZpeSQEpg8lAWJx8v-pnB7hY48j2vbLPN8uDgTlz7qNaM4Z7TQeOGls40X9RqMmoWy146cYiCabl&indpubnum=2818745629107228&chnl=scraper&atk=1a3f0gd6pb078d60,"You will apply your data analytics knowledge and experience in combination with your analytical and programming skills to services innovation, for example process modeling and transformation, operations and quality engineering, services systems, and/or applications, and optimization of operational aspects.


 You will partner with Philips businesses to deliver innovations and validate their performance.


 You will help build and maintain collaborative relationships with scientific and academic organizations, and governmental resources.


",you will appli your data analyt knowledg and experi combin with your analyt and program skill servic innov for exampl process model and transform oper and qualiti engin servic system and/or applic and optim oper aspect you will partner with philip busi deliv innov and valid their perform you will help build and maintain collabor relationship with scientif and academ organ and government resourc,2
http://www.indeed.com/viewjob?jk=26b64838d07b74c6&qd=fhAMXzc2yJWlCKOn1GjS8Iam1JbkCyz7seT6sktiBgcHSW6ZuA0HUZpeSQEpg8lAWJx8v-pnB7hY48j2vbLPN8uDgTlz7qNaM4Z7TQeOGls40X9RqMmoWy146cYiCabl&indpubnum=2818745629107228&chnl=scraper&atk=1a3f0gd6pb078d60,"Predictive Analytics - research and application of predictive models on customer data to forecast and preempt user behavior like churn and conversion. Infrastructure / Scalability - transforming billions of daily data points via Hadoop, Spark, and custom microservice architectures for use in machine learning models. Machine Learning - from building new ETL pipelines, to training, testing, and deploying algorithms in production environment. Experimentation / Personalization - implementing A/B testing and personalization algorithms to power better push, in-app, email, and remarketing campaigns. Research & Development - researching the applicability of cutting edge ML techniques including deep belief networks, MCMC, and automated feature engineering. Communication - proven experience evangelizing ideas to non-technical stakeholders in a commercial setting. Expertise - demonstrable deep domain expertise in your area of choice. Machine Learning - extensive experience in deploying models in battle-hardened production environments. Distributed Systems - practical experience with distributed frameworks (Hadoop and/or Spark). Software Engineering - proven ability to build web applications and APIs to go from research to production using a performant programming language (Scala, Java, Clojure, Python, etc.). Experience with version control systems and collaborative workflows. Computer Science - understanding of principles including search, retrieval, concurrency, recursion, traversal, reduction, and matching. Must have ability to scale out algorithms and demonstrate understanding of the problems that arise when doing so. 2+ years Statistics / Machine Learning 2+ years concurrent Software Development If PhD/Masters with no work experience, please include link to portfolio.",predict analyt research and applic predict model custom data forecast and preempt user behavior like churn and convers infrastructur scalabl transform billion daili data point via hadoop spark and custom microservic architectur for use machin learn model machin learn from build new etl pipelin train test and deploy algorithm product environ experiment person implement a/b test and person algorithm power better push in-app email and remarket campaign research develop research the applic cut edg techniqu includ deep belief network mcmc and autom featur engin communic proven experi evangel idea non-techn stakehold commerci set expertis demonstr deep domain expertis your area choic machin learn extens experi deploy model battle-harden product environ distribut system practic experi with distribut framework hadoop and/or spark softwar engin proven abil build web applic and api from research product use perform program languag scala java clojur python etc. experi with version control system and collabor workflow comput scienc understand principl includ search retriev concurr recurs travers reduct and match must have abil scale out algorithm and demonstr understand the problem that aris when do year statist machin learn year concurr softwar develop phd/master with work experi pleas includ link portfolio,0
http://www.indeed.com/viewjob?jk=88d67daf8a313776&qd=fhAMXzc2yJWlCKOn1GjS8Iam1JbkCyz7seT6sktiBgcHSW6ZuA0HUZpeSQEpg8lAWJx8v-pnB7hY48j2vbLPN8uDgTlz7qNaM4Z7TQeOGls40X9RqMmoWy146cYiCabl&indpubnum=2818745629107228&chnl=scraper&atk=1a3f0gd6pb078d60,"Develop predictive models from sales and customer data through utilizing APIs, Data Mining Methods and Scraping techniques Create analysis plans and implement modeling techniques to answer complex business questions Support pricing infrastructure through a combination of scripting, object-oriented, query and statistical languages Maintaining existing and new pricing algorithms Working with large complex databases to locate trends and new sources of potential value Maintaining data integrity relevant to analysis and modeling Data gathering and data ingestion relevant to analysis and modeling Bachelors degree or higher in Computer Science, Math, Engineering or related quantitative field 3+ years-experience in software development and/or data science Proficiency in a query language, SQL Server Proficiency in high level language such as Python, C#, C++, or Java Comfortable mining unstructured data Possess strong analytical skills, a statistics background, and excellent problem solving skills Self-starter who is capable of working independently under minimal supervision, works well individually or in teams, can interface with our software development team, can maintaining projects, and is accountable for deliverables and defining their own design Software Development: 3 years Bachelor's",develop predict model from sale and custom data through util api data mine method and scrape techniqu creat analysi plan and implement model techniqu answer complex busi question support price infrastructur through combin script object-ori queri and statist languag maintain exist and new price algorithm work with larg complex databas locat trend and new sourc potenti valu maintain data integr relev analysi and model data gather and data ingest relev analysi and model bachelor degre higher comput scienc math engin relat quantit field years-experi softwar develop and/or data scienc profici queri languag sql server profici high level languag such python c++ java comfort mine unstructur data possess strong analyt skill statist background and excel problem solv skill self-start who capabl work independ under minim supervis work well individu team can interfac with our softwar develop team can maintain project and account for deliver and defin their own design softwar develop year bachelor,0
http://www.indeed.com/viewjob?jk=682a6439a1ad3543&qd=fhAMXzc2yJWlCKOn1GjS8Iam1JbkCyz7seT6sktiBgcHSW6ZuA0HUZpeSQEpg8lAWJx8v-pnB7hY48j2vbLPN8uDgTlz7qNaM4Z7TQeOGls40X9RqMmoWy146cYiCabl&indpubnum=2818745629107228&chnl=scraper&atk=1a3f0gd6pb078d60,"Candidates must have experience in data analysis and some involvement in delivering analyses as part of demonstrations, projects, engagements or deployed software applications.
 Candidates must be comfortable / fluent in speaking with senior industry personnel and be able to provide compelling presentations and demonstrations of analytics software; and to document the business value of analytics projects.
 Candidates must have 2+ years of experience with R and some knowledge of SQL. Experience with other software environments e.g. SAS, Matlab, Spotfire, Tableau, Qlikview, SPSS, KNIME and/or other data mining software is a plus. Experience with other software components for data preparation and integration e.g. Composite and/or programming or scripting environments e.g. .Net, Java, Python, Javascript is a plus.
 Candidates should have a masters degree with classes in statistics. Graduate classes in Time Series Analysis, Longitudinal Methods and/or Data Mining are a plus.
 Candidates must be proficient in the Windows environment; Linux is a plus.",candid must have experi data analysi and some involv deliv analys part demonstr project engag deploy softwar applic candid must comfort fluent speak with senior industri personnel and abl provid compel present and demonstr analyt softwar and document the busi valu analyt project candid must have year experi with and some knowledg sql experi with other softwar environ e.g sas matlab spotfir tableau qlikview spss knime and/or other data mine softwar plus experi with other softwar compon for data prepar and integr e.g composit and/or program script environ e.g .net java python javascript plus candid should have master degre with class statist graduat class time seri analysi longitudin method and/or data mine are plus candid must profici the window environ linux plus,0
http://www.indeed.com/viewjob?jk=38dcda67c0a2c0cb&qd=fhAMXzc2yJWlCKOn1GjS8Iam1JbkCyz7seT6sktiBgcHSW6ZuA0HUZpeSQEpg8lAWJx8v-pnB7hY48j2vbLPN8uDgTlz7qNaM4Z7TQeOGls40X9RqMmoWy146cYiCabl&indpubnum=2818745629107228&chnl=scraper&atk=1a3f0gd6pb078d60,"Grows credibility with clients by exceeding client expectations and delivering best-in-industry analytic insights.
 Independently manages specific analytic projects
 Identifies optimal project path for specific analytic engagements, including resources required and milestone targets
 Collaborates with Data Science and Business Intelligence staff to procure all inputs needed to produce analytic deliverables
 Supervises analysts and assigns tasks to fulfill both department and individual development goals
 Under the guidance of the VP Analytics & Modeling, identifies and develops solutions to strengthen Edges advanced analytics portfolio
 Knowledge of statistical concepts such as probability, sampling, and statistical significance
 Advanced knowledge of relational database concepts with ability to transform raw internal or client data into formats that facilitate analytic processing
 Experience incorporating demographic and behavioral variables into analyses
 Advanced knowledge of segmentation applications
 Understands the differences between descriptive and predictive analytics
 Understands the interactions between marketing channels such as television, print or digital media, with knowledge of measurement concepts such as ratings, impressions, and reach & frequency
 Strong project management and prioritization skills with a demonstrated ability to execute against multiple projects in a fast-paced, results-oriented work environment
 Demonstrated ability to quickly understand complex consumer behavior and businesses concepts, including financial, operational and strategic aspects
 Strong communication and interpersonal skills; ability to work in team environment; experience in communicating with client stakeholders and senior leadership on complex topics
 Can communicate with both technical and non-technical audiences
 Ability to work independently and manage a small team of direct reports
 Expert ability to translate internal and external client needs into project requirements
 Ability to motivate a team, delegate tasks and provide constructive mentoring
 Bachelor's degree in either a quantitative discipline or business, communications or marketing
 Action-oriented, get it done attitude
 Thrives in a continually evolving environment
 At least 10 years of analytics experience required, with experience in television, digital, advertising or market research industries preferred
 At least 5 years of supervisory experience required
 Expert proficiency in MS Office applications including Access or SQL Server
 Aptitude for creating analytic solutions and visualizations using platforms such as R, Python or Tableau",grow credibl with client exceed client expect and deliv best-in-industri analyt insight independ manag specif analyt project identifi optim project path for specif analyt engag includ resourc requir and mileston target collabor with data scienc and busi intellig staff procur all input need produc analyt deliver supervis analyst and assign task fulfil both depart and individu develop goal under the guidanc the analyt model identifi and develop solut strengthen edg advanc analyt portfolio knowledg statist concept such probabl sampl and statist signific advanc knowledg relat databas concept with abil transform raw intern client data into format that facilit analyt process experi incorpor demograph and behavior variabl into analys advanc knowledg segment applic understand the differ between descript and predict analyt understand the interact between market channel such televis print digit media with knowledg measur concept such rate impress and reach frequenc strong project manag and priorit skill with demonstr abil execut against multipl project fast-pac results-ori work environ demonstr abil quick understand complex consum behavior and busi concept includ financi oper and strateg aspect strong communic and interperson skill abil work team environ experi communic with client stakehold and senior leadership complex topic can communic with both technic and non-techn audienc abil work independ and manag small team direct report expert abil translat intern and extern client need into project requir abil motiv team deleg task and provid construct mentor bachelor degre either quantit disciplin busi communic market action-ori get done attitud thrive continu evolv environ least year analyt experi requir with experi televis digit advertis market research industri prefer least year supervisori experi requir expert profici offic applic includ access sql server aptitud for creat analyt solut and visual use platform such python tableau,2
http://www.indeed.com/viewjob?jk=60fcbf285ceaf25d&qd=fhAMXzc2yJWlCKOn1GjS8Iam1JbkCyz7seT6sktiBgcHSW6ZuA0HUZpeSQEpg8lAWJx8v-pnB7hY48j2vbLPN8uDgTlz7qNaM4Z7TQeOGls40X9RqMmoWy146cYiCabl&indpubnum=2818745629107228&chnl=scraper&atk=1a3f0gd6pb078d60,"MS or PhD in CS/Machine Learning or Statistics or a BS with extensive experience in the field

 3+ years experience as a data scientist or data engineer
 Strong computer science fundamentals and programming ability
 Ability to work with big datasets with minimal engineering support
 Comfortable in a small, intense and high-growth start-up environment",phd cs/machin learn statist with extens experi the field year experi data scientist data engin strong comput scienc fundament and program abil abil work with big dataset with minim engin support comfort small intens and high-growth start-up environ,2
http://www.indeed.com/viewjob?jk=71e97d1f4038c7aa&qd=fhAMXzc2yJWlCKOn1GjS8Iam1JbkCyz7seT6sktiBgcHSW6ZuA0HUZpeSQEpg8lAWJx8v-pnB7hY48j2vbLPN8uDgTlz7qNaM4Z7TQeOGls40X9RqMmoWy146cYiCabl&indpubnum=2818745629107228&chnl=scraper&atk=1a3f0gd6pb078d60,"demonstrate recommendation efficacy
 guide further algorithm development
 discover patterns in data that demonstrate how our platform find the signal
 determine proper testing for customer problems and lead the results analysis
 show key business results that demonstrates the benefits of our technology as being used by our current and future partners
 create cultural infographics and analyses for feature stories in leading publications to support the companys PR and thought leadership
",demonstr recommend efficaci guid further algorithm develop discov pattern data that demonstr how our platform find the signal determin proper test for custom problem and lead the result analysi show key busi result that demonstr the benefit our technolog be use our current and futur partner creat cultur infograph and analys for featur stori lead public support the compani and thought leadership,2
http://www.indeed.com/viewjob?jk=0658eb3edbbe04c3&qd=fhAMXzc2yJWlCKOn1GjS8Iam1JbkCyz7seT6sktiBgcHSW6ZuA0HUZpeSQEpg8lAWJx8v-pnB7hY48j2vbLPN8uDgTlz7qNaM4Z7TQeOGls40X9RqMmoWy146cYiCabl&indpubnum=2818745629107228&chnl=scraper&atk=1a3f0gd6pb078d60,Software Developer: 1 year Bachelor's,softwar develop year bachelor,2
http://www.indeed.com/viewjob?jk=d4d4e04f5b473673&qd=fhAMXzc2yJWlCKOn1GjS8Iam1JbkCyz7seT6sktiBgcHSW6ZuA0HUZpeSQEpg8lAWJx8v-pnB7hY48j2vbLPN8uDgTlz7qNaM4Z7TQeOGls40X9RqMmoWy146cYiCabl&indpubnum=2818745629107228&chnl=scraper&atk=1a3f0gd6pb078d60,"Analyze historical activity data to identify patterns that demonstrate behavioral trends (ie, propensity to open mail, opt out of mailings, mark mailings as spam)  Use those insights to create predictive modeling on how those email addresses will perform when our customers send to them in the future  Refine the outcomes of that modeling into a reputation score to be assigned to a list of email addresses that predicts the risks inherent in sending marketing campaigns to it  Discover and share recommendations on new email address attributes that we are not currently monitoring that may further help inform their performance  Experience with extremely large datasets  Experience with diving into messy data, finding insights, and presenting in an easily understood manner  Excellent understanding of algorithms and data structures for optimization  Strong problem solving and analytical skills  Experience with software development in Java, Python, Ruby, Clojure, Pig and/or SQL  Understanding of Hadoop, Hive and/or MapReduce  Proven experience in solving challenging technical problems  Conceptual modeling: to be able to share and articulate modeling  Predictive modeling: most of the big data problems are towards being able to predict future outcomes  Hypothesis testing: being able to develop hypothesis and test them with careful experiments  Currently working towards Masters or PhD in Machine Learning, Operations Research, Applied Math, Statistics, or similar field.",analyz histor activ data identifi pattern that demonstr behavior trend propens open mail opt out mail mark mail spam use those insight creat predict model how those email address will perform when our custom send them the futur refin the outcom that model into reput score assign list email address that predict the risk inher send market campaign discov and share recommend new email address attribut that are not current monitor that may further help inform their perform experi with extrem larg dataset experi with dive into messi data find insight and present easili understood manner excel understand algorithm and data structur for optim strong problem solv and analyt skill experi with softwar develop java python rubi clojur pig and/or sql understand hadoop hive and/or mapreduc proven experi solv challeng technic problem conceptu model abl share and articul model predict model most the big data problem are toward be abl predict futur outcom hypothesi test be abl develop hypothesi and test them with care experi current work toward master phd machin learn oper research appli math statist similar field,2
http://www.indeed.com/viewjob?jk=8b9dc7f5b0ad4c42&qd=fhAMXzc2yJWlCKOn1GjS8Iam1JbkCyz7seT6sktiBgcHSW6ZuA0HUZpeSQEpg8lAWJx8v-pnB7hY48j2vbLPN8uDgTlz7qNaM4Z7TQeOGls40X9RqMmoWy146cYiCabl&indpubnum=2818745629107228&chnl=scraper&atk=1a3f0gd6pb078d60,"Global technology provider of IT hardware, software and service solutions Fortune 500 company founded in 1988 5,400 teammates worldwide, operating in 22 countries One of The Valleys 2015 Healthiest Employers (Phoenix Business Journal) 2015 Dell Healthcare Partner of the Year, 2015 HP PartnerOne Financial Services Partner of the Year, 2014 Cisco Global Architectural Excellence Partner of the Year, Microsofts No. 1 Global Licensing Solution Provider","global technolog provid hardwar softwar and servic solut fortun 500 compani found 1988 5,400 teammat worldwid oper countri one the valley 2015 healthiest employ phoenix busi journal 2015 dell healthcar partner the year 2015 partneron financi servic partner the year 2014 cisco global architectur excel partner the year microsoft global licens solut provid",2
http://www.indeed.com/viewjob?jk=82e2c837b2b66be0&qd=fhAMXzc2yJWlCKOn1GjS8Iam1JbkCyz7seT6sktiBgcHSW6ZuA0HUZpeSQEpg8lAWJx8v-pnB7hY48j2vbLPN8uDgTlz7qNaM4Z7TQeOGls40X9RqMmoWy146cYiCabl&indpubnum=2818745629107228&chnl=scraper&atk=1a3f0gd6pb078d60,LI-CS1ScheduleRegular,li-cs1scheduleregular,2
http://www.indeed.com/viewjob?jk=ebddbf3da392de49&qd=fhAMXzc2yJWlCKOn1GjS8Iam1JbkCyz7seT6sktiBgcHSW6ZuA0HUZpeSQEpg8lAWJx8v-pnB7hY48j2vbLPN8uDgTlz7qNaM4Z7TQeOGls40X9RqMmoWy146cYiCabl&indpubnum=2818745629107228&chnl=scraper&atk=1a3f0gd6pb078d60,LI-CS1ScheduleRegular,li-cs1scheduleregular,2
http://www.indeed.com/viewjob?jk=22c1e68174d92ec4&qd=fhAMXzc2yJWlCKOn1GjS8Iam1JbkCyz7seT6sktiBgcHSW6ZuA0HUZpeSQEpg8lAWJx8v-pnB7hY48j2vbLPN8uDgTlz7qNaM4Z7TQeOGls40X9RqMmoWy146cYiCabl&indpubnum=2818745629107228&chnl=scraper&atk=1a3f0gd6pb078d60,"Perform meticulous and well thought-out data analysis for hypothesis testing on healthcare big data.
 Development and execution of data analysis protocols to support company's discovery pipeline.
 Detailed documentation of data analysis methods and findings.
 Presentation of scientific results internally and externally.
 Requires a Ph.D. or Masters with 5+ years of relevant experience in Statistics, Epidemiology, Public Health, Data Science or related field.
 Strong skills in statistics and study design.
 Experience working with healthcare claims, pharmacy and EMR data is a highly desirable.
 Proficiency in R, MySQL and Perl is preferred.
 Proven ability to find creative, practical solutions to complex problems.
 Excellent communication and interpersonal skills combined with superior and proven track record of technical and organizational skills.
 Must be able to work in team-oriented environment and demonstrate attention to detail and record keeping.
",perform meticul and well thought-out data analysi for hypothesi test healthcar big data develop and execut data analysi protocol support compani discoveri pipelin detail document data analysi method and find present scientif result intern and extern requir ph.d. master with year relev experi statist epidemiolog public health data scienc relat field strong skill statist and studi design experi work with healthcar claim pharmaci and emr data high desir profici mysql and perl prefer proven abil find creativ practic solut complex problem excel communic and interperson skill combin with superior and proven track record technic and organiz skill must abl work team-ori environ and demonstr attent detail and record keep,0
http://www.indeed.com/viewjob?jk=15434698c6692214&qd=fhAMXzc2yJWlCKOn1GjS8Iam1JbkCyz7seT6sktiBgcaHQJnZ9THdw6iuXcezT3ciooA8QRx1dhGljGcrEGSAuWH4vWYX_11Os8DyWc18q2ptQI94s5DsPOzRyYMc52A&indpubnum=2818745629107228&chnl=scraper&atk=1a3f0gdf2bqhsf75,"Build and maintain Duolingos data pipeline
 Process billions of events from various sources reliably and efficiently
 Build dashboards of KPIs
 Provide data to all teams within the organization (Product, Engineering, Marketing, BizDev, QA)  Experience building Big Data pipelines
 Experience building reliable production software
 Exceptional communication and presentation skills
 B.S. in Computer Science or a related field  Experience with ETL tools
 Experience with Hadoop, Kafka and other Big Data tools (HP Vertica, Amazon Redshift, etc.)
 Experience with BI tools (Tableau, Chart.io, etc.)
 Familiarity with Data Science techniques (statistics and machine learning)
",build and maintain duolingo data pipelin process billion event from various sourc reliabl and effici build dashboard kpis provid data all team within the organ product engin market bizdev experi build big data pipelin experi build reliabl product softwar except communic and present skill b.s comput scienc relat field experi with etl tool experi with hadoop kafka and other big data tool vertica amazon redshift etc experi with tool tableau chart.io etc familiar with data scienc techniqu statist and machin learn,2
http://www.indeed.com/viewjob?jk=7847e57256d4817d&qd=fhAMXzc2yJWlCKOn1GjS8Iam1JbkCyz7seT6sktiBgfbBwBzt70BF6sqcw4s7NOUJgLPEe6wWHDF018lemFgqIH5WSIQD2fOc01x_3aVuSE40X9RqMmoWy146cYiCabl&indpubnum=2818745629107228&chnl=scraper&atk=1a3f0ge8abr0hcuj,"Requirements and design for system capabilities to support stakeholder needs Ad hoc data analysis and visualization Creation and maintenance of reports and dashboards Statistical analysis to identify correlations within the data Hadoop (HDFS) Flume data collection and enrichment, Kafka queuing Real time processing technologies (Storm and MemSQL) Apache Pig Splunk Hunk 3+ years data analysis and reporting experience Experience with commercial reporting and visualization tools Splunk (Hunk) experience desirable Experience working with very large data sets Experience interacting with Hadoop Apache Pig experience desirable 2+ years working with relational databases Experience with extract, transform and load (ETL) processing in a data warehouse environment Ability to design data models for use in messaging specifications and data stores designed for efficient data analytics Ability to navigate Unix operating systems Statistical analysis skills highly desirable. (Including tools such as R) Willingness to learn new technologies and to get hands dirty (including code) in a technical environment Good communicator and able to clearly articulate complex issues and technologies Great design and problem solving skills Willing to take ownership of problems and see them through to resolution Comfortable working in a fast paced agile environment. Requirements change quickly and our team needs to constantly adapt to moving targets.",requir and design for system capabl support stakehold need hoc data analysi and visual creation and mainten report and dashboard statist analysi identifi correl within the data hadoop hdfs flume data collect and enrich kafka queu real time process technolog storm and memsql apach pig splunk hunk year data analysi and report experi experi with commerci report and visual tool splunk hunk experi desir experi work with veri larg data set experi interact with hadoop apach pig experi desir year work with relat databas experi with extract transform and load etl process data warehous environ abil design data model for use messag specif and data store design for effici data analyt abil navig unix oper system statist analysi skill high desir includ tool such willing learn new technolog and get hand dirti includ code technic environ good communic and abl clear articul complex issu and technolog great design and problem solv skill will take ownership problem and see them through resolut comfort work fast pace agil environ requir chang quick and our team need constant adapt move target,2
http://www.indeed.com/viewjob?jk=44c3b1a8a61d54d2&qd=fhAMXzc2yJWlCKOn1GjS8Iam1JbkCyz7seT6sktiBgfbBwBzt70BF6sqcw4s7NOUJgLPEe6wWHDF018lemFgqIH5WSIQD2fOc01x_3aVuSE40X9RqMmoWy146cYiCabl&indpubnum=2818745629107228&chnl=scraper&atk=1a3f0ge8abr0hcuj,"Develop solutions to Big Data problems utilizing common tools found in the Hadoop ecosystem. Develop solutions to real-time and off line event collecting from various systems. Develop, maintain, and perform analysis within a real-time architecture supporting large amounts of data from various sources. Analyze massive amounts of data and help drive prototype ideas for new tools and products. Design, build and support APIs and services that are exposed to other internal teams Employ rigorous continuous delivery practices managed under an agile software development approach Ensure a quality transition to production and solid production operation of the software Hadoop Flume Kafka Storm MemSQL Java Maven Git Jenkins Splunk/Hunk Apache Pig Unix/Linux 3+ years programming experience Bachelors or Masters in Computer Science or related discipline Experience in software development of large-scale distributed systems  including proven track record of delivering backend systems that participate in a complex ecosystem. Knowledge in Big Data related technologies and open source frameworks preferred. Extensive experience programming in Java as well as experience in code optimization and high performance computing. Experience with Java servlet containers or application servers such as JBoss, Tomcast, Glassfish, WebLogic, or Jetty. Good current knowledge of Unix/Linux environments Test-driven development/test automation, continuous integration, and deployment automation Enjoy working with data  data analysis, data quality, reporting, and visualization Good communicator, able to analyze and clearly articulate complex issues and technologies understandably and engagingly. Great design and problem solving skills, with a strong bias for architecting at scale. Adaptable, proactive and willing to take ownership. Keen attention to detail and high level of commitment. Comfortable working in a fast-paced agile environment. Requirements change quickly and our team needs to constantly adapt to moving targets. Collection, transformation and enrichment frameworks such as Flume Messaging middleware or distributed queuing technologies such as Kafka MapReduce experience in Hadoop utilizing Pig, Hive, or other query/scripting technology Distributed (HBase or Cassandra or equivalent) or NoSQL (e.g. Mongo) database experience Expertise in data warehousing and business intelligence Scripting tools such as Python Git, Maven, Jenkins, Sonar, Nexus, Puppet Understanding and/or experience with serialization frameworks such as Thrift, Avro, Google Protocol Buffers, and Kyro preferred. Visualization tools & libraries, reporting tools, etc. Splunk (Hunk), Tableau, d3.js Good understanding in any: advanced mathematics, statistics, and probability.",develop solut big data problem util common tool found the hadoop ecosystem develop solut real-tim and off line event collect from various system develop maintain and perform analysi within real-tim architectur support larg amount data from various sourc analyz massiv amount data and help drive prototyp idea for new tool and product design build and support api and servic that are expos other intern team employ rigor continu deliveri practic manag under agil softwar develop approach ensur qualiti transit product and solid product oper the softwar hadoop flume kafka storm memsql java maven git jenkin splunk/hunk apach pig unix/linux year program experi bachelor master comput scienc relat disciplin experi softwar develop large-scal distribut system includ proven track record deliv backend system that particip complex ecosystem knowledg big data relat technolog and open sourc framework prefer extens experi program java well experi code optim and high perform comput experi with java servlet contain applic server such jboss tomcast glassfish weblog jetti good current knowledg unix/linux environ test-driven development/test autom continu integr and deploy autom enjoy work with data data analysi data qualiti report and visual good communic abl analyz and clear articul complex issu and technolog understand and engag great design and problem solv skill with strong bias for architect scale adapt proactiv and will take ownership keen attent detail and high level commit comfort work fast-pac agil environ requir chang quick and our team need constant adapt move target collect transform and enrich framework such flume messag middlewar distribut queu technolog such kafka mapreduc experi hadoop util pig hive other query/script technolog distribut hbase cassandra equival nosql e.g mongo databas experi expertis data wareh and busi intellig script tool such python git maven jenkin sonar nexus puppet understand and/or experi with serial framework such thrift avro googl protocol buffer and kyro prefer visual tool librari report tool etc splunk hunk tableau d3.js good understand ani advanc mathemat statist and probabl,0
